id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
273029857,9473653790591,"Đắm chìm hết cỡ vào màn hình rộng mởThỏa sức thưởng thức hình ảnh bật nét qua màn hình độ phân giải cao FHD+ rộng 6.7"", giúp cân tất mọi phim và trò chơi yêu thích của bạn với chất lượng liền mạch, ...",3980000,3980000,0.0,0,,available,Điện Thoại Samsung Galaxy A05s (4GB/128GB) - Hàng Chính Hãng ,Điện thoại Smartphone
273127929,8784401196580,"Xiaomi 13T nổi bật với mặt lưng được làm từ da cao cấp hoặc kính, đảm bảo mang lại cảm giác mềm mại và sang trọng khi cầm nắm. Mặt lưng phẳng của điện thoại này kết hợp với viền kim loại theo kiểu phẳ...",12990000,12990000,0.0,0,,available,Điện thoại Xiaomi 13T 12GB-256GB - Hàng Chính Hãng,Điện thoại Smartphone
273165324,4104531689014," Màn hình: IPS LCD 6.52"", HD+ ( 720 x 1600 pixels ) Hệ điều hành: Android 13 (Go Edition) Camera sau: 8 MP + QVGA(248 x 328 Pixels) Camera trước: 5 MP Chipset: MediaTek Helio G36 8 nhân...",2190000,2190000,0.0,0,,available,Điện thoại Xiaomi Redmi A2 (2GB/32GB) - Hàng chính hãng,Điện thoại Smartphone
273175604,4096568798197,Thế hệ tiếp theo của dòng Note Air trứ danh với màn hình màu E-Ink Kaleido 3 cùng kiểu dáng sang trọngMáy đọc sách Boox Note Air 3 C giúp bạn sáng tạo không giới hạn khi đọc sách và ghi chú Giải ph...,13950000,15990000,5.0,1,"{'text': 'Đã bán 8', 'value': 8}",available,Máy đọc sách Boox Note Air 3 C - Hàng Chính Hãng,Máy đọc sách
273185467,5127435436206,"ĐẶC ĐIỂM NỔI BẬT - Thoả sức chìm đắm trong không gian giải trí sống động - Màn hình lớn 6.7"""" IPS hiển thị sắc nétVận hành tác vụ mượt mà như mong đợi - Trải nghiệm chơi game tương đối tốt với chi...",3112000,3112000,0.0,0,,available,Điện thoại Samsung A05 4GB - hàng chính hãng,Điện thoại Smartphone
273186334,1786317839145," là nhà sản xuất nổi tiếng với những chiếc  chất lượng trong mọi phân khúc từ tầm trung cho đến cao cấp. Mới đây, thương hiệu đã giới thiệu mẫu điện thoại Samsung Galaxy A05S. Thiết bị này có cấu hình...",3980000,3980000,0.0,0,,available,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng,Điện thoại Smartphone
273186911,1248688084940,"Toàn diện cả về thiết kế bên ngoài lẫn hiệu năng bên tronglà chiếc smartphone “đáng đồng tiền bát gạo” bởi chúng không những sở hữu diện mạo tinh tế đến từng chi tiết, mà còn sở hữu hàng loạt thông ...",4890000,4990000,0.0,0,,available,Điện thoại OPPO A58 6GB/128GB Đen - Hàng chính hãng,Điện thoại Smartphone
273186946,3113202958130,"Toàn diện cả về thiết kế bên ngoài lẫn hiệu năng bên tronglà chiếc smartphone “đáng đồng tiền bát gạo” bởi chúng không những sở hữu diện mạo tinh tế đến từng chi tiết, mà còn sở hữu hàng loạt thông ...",4890000,4990000,0.0,0,,available,Điện thoại OPPO A58 6GB/128GB Xanh - Hàng chính hãng,Điện thoại Smartphone
273227290,8004137347297,"Đọc và viết tự nhiên như khi làm trên giấyVới màn hình E-ink 10,2 inch, độ phân giải 300 ppi chống lóa. Kindle Scribe hoàn hảo để đọc và viết, ngay cả dưới ánh sáng mặt trời. Màn hình lớn cung c...",11276100,11390000,0.0,0,,available,"Combo Máy đọc sách Kindle Scribe kèm bút – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",Máy đọc sách
273231495,3800654674188,"MÀN HÌNHKích thước 10.1″ IPS – Công nghệ IPS cho góc nhìn rộng hơn, người sử dụng có trải nghiệm tốt hơn khi sử dụng. Độ phân giải 1280*800 điểm ảnh (Chuẩn HD với 16.7 triệu màu) cho hiển thị sắc nét...",4290000,4290000,0.0,0,,available,Máy tính bảng Masstel tab 10.1 pro - Hàng chính hãng,Máy tính bảng
273232944,4397738364139,"Thiết kế hiện đại với kiểu dáng sang trọngMasstel Tab 10.4 sở hữu thiết kế phẳng, tối giản dù có mức giá rẻ nhưng được chế tác từ kim loại một cách cứng cáp, sang trọng và tinh tế với độ bền cao.Mặ...",4990000,4990000,0.0,0,"{'text': 'Đã bán 5', 'value': 5}",available,Máy tính bảng Masstel Tab 10.4 - Hàng chính hãng,Máy tính bảng
273244775,9972127061473,"Diện mạo sang trọng, mỏng nhẹ linh hoạt sở hữu thân máy siêu mỏng nhẹ với trọng lượng chỉ khoảng 197g, dày khoảng 8.4 mm, cho cảm giác cầm nắm vừa vặn và thoải mái. Đây ắt hẳn là “chân ái” đối với c...",4370000,5990000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Samsung Galaxy A23 5G 4GB/128GB Xanh - Hàng chính hãng,Điện thoại Smartphone
273244815,5501419051957,"Diện mạo sang trọng, mỏng nhẹ linh hoạt sở hữu thân máy siêu mỏng nhẹ với trọng lượng chỉ khoảng 197g, dày khoảng 8.4 mm, cho cảm giác cầm nắm vừa vặn và thoải mái. Đây ắt hẳn là “chân ái” đối với c...",4370000,5990000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Samsung Galaxy A23 5G 4GB/128GB Đen - Hàng chính hãng,Điện thoại Smartphone
273252926,8029011002543,"Thiết kế trẻ trung, chuyển màu huyền ảoMặc dù có mức giá phải chăng nhưng OPPO A18 đã được nhà sản xuất tạo hình cực kỳ trẻ trung hiện đại. Mặt lưng và khung viền của điện thoại được thiết kế vát phẳ...",3390000,3990000,5.0,1,"{'text': 'Đã bán 275', 'value': 275}",available,Điện Thoại Oppo A18 (4GB/128GB) - Hàng Chính Hãng,Điện thoại Smartphone
273258825,9616299554457, ...,3190000,3950000,4.8,17,"{'text': 'Đã bán 138', 'value': 138}",available,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,Điện thoại Smartphone
273258830,9898804509755,...,2590000,3050000,4.7,35,"{'text': 'Đã bán 205', 'value': 205}",available,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,Điện Thoại - Máy Tính Bảng
273348837,2111205333470,"Redmi 13C 6GB/128GB Là một chiếc smartphone giá rẻ hấp dẫn của Xiaomi. Sản phẩm này có kích thước 6.71 inch mang tới hiển thị rõ nét. Hiệu năng phần cứng từ chip MediaTek MT6769Z Helio G85. Ngoài ra,...",2890000,3290000,5.0,21,"{'text': 'Đã bán 116', 'value': 116}",available,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng,Máy tính bảng
273357326,1571954078177," Màn hình: IPS LCD 6.74"", HD+ (720 x 1600 Pixels) Hệ điều hành: Android 13 Camera sau: 50 MP + 2MP Camera trước: 8 MP Chipset: MediaTek Helio G85 8 nhân RAM: 6 GB Bộ nhớ trong: ...",2989000,3490000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
273359059,2157739629646," Màn hình 6,52"" HD+Độ phân giải màn hình: 720*1600CPU:T606 , Lõi OctaHệ điều hành: Android 13RAM 16GB(8GB + 8GB), ROM 128GB (Mở rộng lên tới 1TB)SIM: Hai SIM Chế độ chờ képCamera trước: 5MPCa...",4990000,4990000,0.0,0,,available,"Điện Thoại Chắc Chắn OUKITEL WP23 PRO ( Ram 16Gb(8GB+8Gb),Rom 128GB ,Android13, Pin 10600mAh,Màn hình 6.52 ""HD + ,13MP camera Sau,chống nước,chống va đập)-hàng chính hãng",Điện thoại Smartphone
273359931,4263076383357,"Màn hình 6,78inĐộ phân giải màn hình 2400x1080Hệ điêu hành : Android 13Ram 24Gb(12GB +12Gb),Rom 256GBCPU MTK Helio G99GPS tích hợp , NFCPin 8300 mAhNhận dạng vân taySố lượng camera trước 2C...",6990000,6990000,0.0,0,,available,"Điện Thoại Thông Minh siêu bền Oukitel WP27 (Ram 12GB,Rom 256GB,Màn hình 6.78 “FHD + ,pin 8300MAH,NFC, Android 13 ,CPU MTK G99,chống nước,chống sốc) –hàng chính hãng",Điện thoại Smartphone
273360836,1149314297665,"Màn hình giọt nước 6,58 inch, LCD công nghệ IPS20:9,1080 x 2408 FHD+401 ppiCPU MediaTek Helio G96Pin 6600mAh,Cổng USB Type-C,sạc nhanh 33WChống tia nước, nước và bụi Xếp hạng theo tiêu chuẩn IEC ...",5990000,5990000,0.0,0,,available,"Điện thoại Ulefone armor 22(chống nước,chống va đập, Màn hình giọt nước 6,58 inch, RAM:8GB,Rom 128GB/256GB,Thẻ nhớ microSD Lên đến 512GB, Camera kép 64MP + 64MP)- hàng chính hãng",Điện thoại Smartphone
273366493,4152914299861,"Màn hình LCD 11 inch, công nghệ IPSĐộ phân giải: 1200 * 2000 2KĐộ sáng: 500 nits,213 PPICPU MediaTek Helio G99, MT8781Hệ điều hành : Android 13Tiêu chuẩn IP68/IP69KĐèn LED sắc nétChứng nhận MIL-...",7990000,7990000,0.0,0,,available,"Máy tính bảng chắc chắn Ulefone Armor Pad 2(màn hình 11"" ,2K, pin 18600 mAh, IP68/IP69K, Android 13, NFC ,GPS, 4G, Ram 16GB(8gb+8gb),rom 256GB)- hàng chính hãng",Máy tính bảng
273367316,9854479392713,"Điện Thoại Xiaomi Redmi 13C 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, hướng dẫn, cây tháo sim.Màn hình kích thước lớn- Xiaomi Redmi 13C được trang bị công nghệ màn ...",2969000,3490000,4.5,5,"{'text': 'Đã bán 11', 'value': 11}",available,Điện Thoại Xiaomi Redmi 13C 6GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
273373420,7050742350481,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 6 GBBộ nhớ trong ...,2890000,2890000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Xiaomi Redmi 13C (4GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,Điện thoại Smartphone
273373436,5241250078578,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 6 GBBộ nhớ trong ...,3090000,3490000,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",available,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,Điện thoại Smartphone
273388474,4115164048915,"Hệ điều hành: Android 13Độ phân giải màn hình: 1080 x 2408 FHD+CPU: MediaTek Dimension 7050, octa-core lên tới 2,6 GHz, 8, 2x Cortex-A78 + 6 x Cortex-A55 2. GPU:Arm Mali-G68 MC4Màn hình 6,58 inch...",16990000,16990000,0.0,0,,available,Điện thoại chắc chắn Ulefone Power Armor 18T Ultra (chụp ảnh nhiệt Camera FLIR5G 512GB ROM +24GB RAM)- hàng chính hãng,Điện thoại Smartphone
273389282,7259121627245,"Màn hình giọt nước 6,58 inch, cảm ứng đa điểm LCD toàn màn hình FHD+401 ppi, chống vân tayAndroid 13MediaTek Helio G99CPU,Kiến trúc MediaTek MT6789CPUTần số CPU: Lõi Octa, tối đa 2.Ram 16Gb(8GB+8...",6990000,6990000,0.0,0,,available,"Điện Thoại ulefone armor 21(Loa to 122dB Speaker ,pin 9600mAh,sạc nhanh 33W,Màn hình 6.58 in,camera chính 64MP,ban đêm 24MP,Ram 16Gb(8+8),rom 256Gb, điều khiển từ xa đa năng)- hàng chính hãng",Điện thoại Smartphone
273398391,5388654888994,"Màn hình : 6,58 inch, IPS, 1080 x 2408 pixel, 24 bitCPU: MediaTek Dimensity 900 (MT6877) , Lõi : 8GPU: ARM Mali-G68 MC4, 1000 MHz, Lõi : 4RAM: 12 GB, Rom 256 GBMạng 2,3,4,5GThẻ nhớ : microSD, mi...",14990000,14990000,0.0,0,,available,"Điện thoại Ulefone Armor 18T (Ram 12Gb,Rom 256Gb,Camera 108MP,camera nhiệt FLIR,Pin 9600 mAh,5G,chống nước,chống va đập)-hàng chính hãng",Điện thoại Smartphone
273398867,6037566762560,"Màn hình 6,58 inchMàn hình cảm ứng đa điểm LCD toàn màn hình với công nghệ IPS20:9, 1080 x 2408 FHD+401Bộ xử lý MediaTek Helio G99CPUMT6789Kiến trúc CPU: 2*Cortex-A76+6*Cortex-A55, quy trình 6nm T...",12990000,12990000,0.0,0,,available,"Điện thoại Ulefone Power Armor 19T (Camera chụp ảnh nhiệt FLIR , RAM 17GB + ROM 256GB , Helio G99,sạc nhanh 66W,pin 9600mAh,chống nước,chống sốc)-hàng chính hãng",Điện thoại Smartphone
273407277,1322430394667,"Máy tính bảng bền chắc Oukitel RT7CPU Dimensity 720Pin 32000mAhRAM 24Gb(12gb+12Gb),ROM 256GBHệ điều hành Android 13Màn hình IPS 10,1"" FHD + 1200*1920Camera sau Sony 48MP + Tầm nhìn ban đêm 20MP...",13990000,13990000,0.0,0,,available,"Máy tính bảng chắc chắn Oukitel RT7(Chống va đập,Màn hình 10.1"" FHD+,Pin 32000mAh ,Ram 24GB,Rom 256GB, Android 13,Camera sau 48MP, tầm nhìn ban đêm 20MP,camera trước 32MP,5G) – hàng chính hãng",Máy tính bảng
273411607,1680250046295,"Thông số kỹ thuậtKích thước màn hình 6.6 inchesCông nghệ màn hình PLS LCDCamera góc rộng: 50MP, f/1.8, PDAFCamera macro: 2 MP, f/2.4Camera đo độ sâu: 2 MP, f/2.4Camera trước 13 MP, f/2.0Chipset...",2890000,3690000,5.0,1,"{'text': 'Đã bán 10', 'value': 10}",available,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng chính hãng,Điện thoại Smartphone
273411988,8800695148829,"Thông số kỹ thuậtMàn hình 6.74 inch, IPS LCD, HD+, 720 x 1600 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 8.0 MPRAM 6 GBBộ nhớ trong 128 GBCPU Helio G85GPU Mali-G52 MC2Dung lượng pin 5000 m...",3090000,3490000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,"Điện thoại Xiaomi Redmi 13C (6+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",Điện thoại Smartphone
273412211,6228995747765,"Thông số kỹ thuậtMàn hình 6.74 inch, IPS LCD, HD+, 720 x 1600 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 8.0 MPRAM 4GBBộ nhớ trong 128 GBCPU Helio G85GPU Mali-G52 MC2Dung lượng pin 5000 mA...",2890000,2890000,0.0,0,,available,"Điện thoại Xiaomi Redmi 13C (4+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",Điện thoại Smartphone
273430216,8591348994256,"Màn hình đục lỗ 6,81 inch , Độ phân giải: 1080 x 2400 FHD +Bộ xử lý MediaTek Helio G95, CPU: MediaTek MT6785Kiến trúc CPU: 2xCortex-A76 + 6xCortex-A55, quy trình 12nmTần số CPU: Octa Core, lên đến...",9990000,9990000,0.0,0,,available,"Điện thoại Ulefone Armor 13 (pin khủng,pin 13.200mAh, Ram 8Gb,Rom 256Gb,chống sốc,chống va đập,nội soi,tia hồng ngoại,tia lade,loa to,học online)- hàng chính hãng",Điện thoại Smartphone
273438458,3020549962309,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, HD+, 720 x 1600 PixelsCamera sau50.0 MP + 2.0 MPCamera Selfie8.0 MPRAM4 GBBộ nhớ trong128 GBCPUHelio G85Dung lượng pin5000 mAh...",2659000,3090000,0.0,0,"{'text': 'Đã bán 3', 'value': 3}",available,Điện thoại Samsung Galaxy A05 (4GB/128GB)- Helio G85 - Sạc nhanh 25W - Hàng chính hãng,Điện thoại Smartphone
273438724,1205013920101,"THÔNG SỐ KỸ THUẬT Màn hình: PLS LCD 6.7"" Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 2 MP, 2 MPCamera trước: 13 MPChip: Snapdragon 680RAM: 4 GBDung lượng lưu trữ: 128 GB...",3269000,3990000,0.0,0,,available,"Điện Thoại Samsung A05s 4GB/128GB , Snapdragon 680 , Sạc nhanh 25W - Hàng Chính Hãng",Điện thoại Smartphone
273438769,7154238449945,"Cấu hình Điện thoại Xiaomi Redmi A2 Màn hình: IPS LCD6.52""HD+Hệ điều hành: Android 13 (Go Edition)Camera sau: Chính 8 MP & Phụ QVGA (248 x 328 Pixels)Camera trước: 5 MPChip: MediaTek Helio G...",1769000,2190000,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",available,"Điện thoại Xiaomi Redmi A2 MediaTek Helio G36 , Pin 5000 mAh - Hàng chính hãng",Điện thoại Smartphone
273440662,3498866127593,"Cấu hình Điện thoại Xiaomi Redmi 12 4GB Màn hình: IPS LCD 6.79"" Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 8 MP, 2 MPCamera trước: 8 MPChip: MediaTek Helio G88RAM: 4 GBD...",3790000,4290000,0.0,0,,available,"Điện thoại Xiaomi Redmi 12 (4GB/128GB) , Helio G88 , Màn 90HZ - Hàng chính hãng",Điện thoại Smartphone
273440664,5167345947642,"Cấu hình Điện thoại Xiaomi Redmi 12 8GB Màn hình: IPS LCD 6.79"" Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 8 MP, 2 MPCamera trước: 8 MPChip: MediaTek Helio G88RAM: 8 GBD...",3790000,4790000,0.0,0,,available,"Điện thoại Xiaomi Redmi 12 (8GB/128GB) , Helio G88 , Màn 90HZ - Hàng chính hãng",Điện thoại Smartphone
273454566,1863761122163,"Vừa qua, POCO đã ra mắt chiếc POCO C65 – mẫu điện thoại giá rẻ mới tại thị trường Việt Nam.POCO C65 sở hữu nhiều điểm nổi bật trong phân khúc như màn hình tần số quét cao, thời lượng pin tốt cùng chip...",2990000,3990000,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",available,Điện thoại Xiaomi POCO C65 (6GB/128GB) - Helio G85 - Màn 90HZ - Hàng chính hãng,Điện thoại Smartphone
273471515,7648577149455,"Thông số kỹ thuậtMàn hình6.74 inch, IPS LCD, HD, 720 x 1600 PixelsCamera sau50 MP + 2.0 MPCamera Selfie5.0 MPRAM3 GBBộ nhớ trong64 GBCPUUnisoc T612GPUIMG GE8320Dung lư...",2990000,2990000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện Thoại Realme C51 3GB/64GB - Hàng Chính Hãng,Điện thoại Smartphone
273498357,9153364873073,...,2490000,3490000,5.0,1,"{'text': 'Đã bán 4', 'value': 4}",available,Điện Thoại Itel S23 16GB(8GB+8GB)/256GB | Pin 5000mAh | 6.6 Inch | Camera 50MP | HÀNG CHÍNH HÃNG,Điện thoại Smartphone
273511450,2854578539012,"Thiết kế của Xiaomi Redmi 12 8GB được lấy cảm hứng từ sự tối giản khi mặt lưng được làm từ kính bóng bẩy đi cùng với thân máy khá mỏng nhẹ mang đến vẻ ngoài thời trang, trẻ trung cùng khả năng cầm nắm...",4390000,4390000,0.0,0,,available,Điện thoại Xiaomi Redmi 12 8GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
273553649,6210921483673,"Màn hình: IPS LCD 6.56"", HD+ (720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: Chính 8 MP, Phụ 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4 GBBộ nhớ trong: ...",3499000,3690000,0.0,0,,available,Điện thoại Oppo A18 - Hàng chính hãng,Điện thoại Smartphone
273559020,7947353971950,Máy tính bảng Kindle Fire 13th – Cho Từng Trải Nghiệm Hoàn HảoMáy tính bảng Kindle Fire HD 13th là bản nâng cấp nhẹ của phiên bản năm Kindle Fire 2021 (thế hệ 11) với khá nhiều điểm nổi trội.Thiết k...,3390000,3390000,0.0,0,,available,Máy tính bảng Kindle Fire HD10 2023 13th - 32Gb - Hàng chính hãng,Máy tính bảng
273595363,5202634064533,"Màn hình 78 inchĐộ phân giải 1080 × 2460 pixelTốc độ làm tươi 120 HzMật độ điểm ảnh 396 ppiHệ điều hành Android 13Màn hình sau: AMOLED, IPS LCDCao 4 mm,rộng 83.6 mm,dày 19 mm,nặng 413 gChống b...",11990000,11990000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,"Oukitel wp30 Pro 5g SIÊU BỀN (sạc nhanh 120W ,pin 11000 mAh,màn hình 6.78 inch,Ram 24 GB(12gb + 12GB),Rom 512GB ,120Hz ,Android 13,camera 108mp)- hàng chính hãng",Điện thoại Smartphone
273610105,2832990576017,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",3025000,3025000,0.0,0,,available,Điện Thoại Samsung Galaxy A05 - Hàng Chính Hãng,Điện thoại Smartphone
273610368,6273602507564,"Rực rỡ đáng kinh ngạcRạng rỡ mọi sắc màu. Màn hình Super AMOLED 6,5 inch của Samsung Galaxy A25 5G hiển thị màu sắc phong phú và hình ảnh sắc nét với độ sáng 1.000 nits.Đồng thời, tính năng Vision ...",6300000,6590000,4.0,1,"{'text': 'Đã bán 13', 'value': 13}",available,Điện Thoại Samsung Galaxy A25 5G (6GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
273636845,8050596986979,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",3025000,3025000,0.0,0,,available,Điện Thoại Samsung Galaxy A05 (4GB/64GB) - Hàng Chính Hãng,Điện thoại Smartphone
273640492,3059168251000," Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Ch...",3237000,3237000,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",available,Điện Thoại Samsung Galaxy A05 (6GB/128GB) - Hàng Chính Hãng,Điện thoại Smartphone
273653444,6444530342740,Máy tính bảng Kindle Fire 13th – Cho Từng Trải Nghiệm Hoàn HảoMáy tính bảng Kindle Fire HD 13th là bản nâng cấp nhẹ của phiên bản năm Kindle Fire 2021 (thế hệ 11) với khá nhiều điểm nổi trội.Thiết k...,3790000,3790000,0.0,0,,available,Máy tính bảng Kindle Fire Hd 10 2023 13th - Hàng nhập khẩu,Máy tính bảng
273664463,5991700830577,"Điện Thoại Oppo A18 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn, vỏ bảo vệ.Màn hình lớn hiển thị tốt hơn- Với màn hình IPS LCD rộng 6.56...",3619000,3990000,0.0,0,,available,Điện Thoại Oppo A18 4GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
273668660,6108608732345,"Điện Thoại Oppo A18 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn, vỏ bảo vệ.Hiển thị chi tiết hình ảnh- Với màn hình IPS LCD rộng 6.56 inc...",3319000,3690000,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",available,Điện Thoại Oppo A18 4GB/64GB - Hàng Chính Hãng,Điện thoại Smartphone
273683300,5860025192509,"Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: 50 MP+5 MP+2 MPCamera trước: 13 MPChipset: MediaTek Helio G99 8 nhânRAM: 8 GBBộ nhớ t...",4990000,4990000,0.0,0,,available,Điện thoại Samsung Galaxy A15 LTE (8GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
273684137,4412084213844,"Tablet Giáo dục Masstel Kidzone - Hàng chính hãng - Tặng gói học NEXTA TIỂU HỌC + ICANKID + KHAN KIDSGiới hạn thời gian sử dụng, đảm bảo trẻ không bị nghiện máy tính bảngKidZone được tích...",1990000,1990000,4.5,4,"{'text': 'Đã bán 12', 'value': 12}",available,Máy tính bảng quản lý thời gian sử dụng dành cho trẻ em Masstel Kidzone-1 đổi 1 trong vòng 100 ngày,Điện Thoại - Máy Tính Bảng
273718967,2058140385976,"Điện Thoại Samsung A15 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình hiển thị chất lượng sắc nét, mượt mà- Trang bị màn hình S...",4399000,4990000,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",available,Điện Thoại Samsung A15 8GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
273774937,4500208713253,"Vào dịp cuối năm 2023, Samsung tiếp tục mang đến cho người dùng mẫu điện thoại Samsung Galaxy A thế hệ mới, đây là phiên bản nâng cấp của Galaxy A14 với tên gọi Samsung Galaxy A15. Máy sở hữu phong cá...",4455000,4990000,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",available,Điện thoại Samsung Galaxy A15 (8GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,Điện thoại Smartphone
273872197,7682058635833,"Máy Tính Bảng Samsung Galaxy Tab A9 Wifi 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy thẻ nhớ.Màn hình lớn kích thước 8.7 inch- Tra...",2759000,3990000,5.0,1,"{'text': 'Đã bán 5', 'value': 5}",available,Máy Tính Bảng Samsung Galaxy Tab A9 Wifi 4GB/64GB - Hàng Chính Hãng,Máy tính bảng
273942001,9188045788921,"Thiết kế đổi mới cùng độ mỏng ấn tượng 7.97 mmThiết kế của Redmi Note 13 mang đậm dấu ấn của sự tinh tế và sang trọng. Máy sở hữu một hình dáng vuông vức, với khung viền và mặt lưng được chế tạo độc ...",4090000,4590000,5.0,25,"{'text': 'Đã bán 96', 'value': 96}",available,Điện thoại Xiaomi Redmi Note 13 (6GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
273947785,9455462588568,"Galaxy AI chính thức ra mắtChào mừng bạn đến với Kỷ nguyên Điện thoại AI Quyền năng. Với Galaxy S24| S24+ trong tay, bạn sẽ tạo nên những đột phá trong sáng tạo vá công việc cũng như mở khóa những ti...",20990000,27490000,0.0,0,"{'text': 'Đã bán 8', 'value': 8}",available,"Điện thoại AI Samsung Galaxy S24+, Camera 50MP, Màn hình 6.7""- Hàng Chính Hãng",Điện thoại Smartphone
273947785,9455462588568,"Galaxy AI chính thức ra mắtChào mừng bạn đến với Kỷ nguyên Điện thoại AI Quyền năng. Với Galaxy S24| S24+ trong tay, bạn sẽ tạo nên những đột phá trong sáng tạo vá công việc cũng như mở khóa những ti...",20990000,27490000,0.0,0,"{'text': 'Đã bán 8', 'value': 8}",available,"Điện thoại AI Samsung Galaxy S24+, Camera 50MP, Màn hình 6.7""- Hàng Chính Hãng",Điện thoại Smartphone
